"No.","Time","Source","Destination","Protocol","Length","Info"
"182","3.695340","192.168.1.193","206.247.151.213","TLSv1.3","78","Application Data"
"183","3.695504","192.168.1.193","206.247.151.213","TCP","54","56898  >  443 [FIN, ACK] Seq=2681 Ack=6102 Win=65536 Len=0"
"184","3.695841","192.168.1.193","144.195.5.254","TLSv1.3","78","Application Data"
"185","3.696021","192.168.1.193","144.195.5.254","TCP","54","56901  >  443 [FIN, ACK] Seq=1293 Ack=5128 Win=65536 Len=0"
"186","3.696463","192.168.1.193","144.195.11.254","TLSv1.3","78","Application Data"
"187","3.696648","192.168.1.193","144.195.11.254","TCP","54","56900  >  443 [FIN, ACK] Seq=1293 Ack=5128 Win=65536 Len=0"
"188","3.722804","206.247.150.213","192.168.1.193","TLSv1.3","801","Application Data"
"189","3.722878","192.168.1.193","206.247.150.213","TCP","54","56899  >  443 [RST, ACK] Seq=2682 Ack=6102 Win=0 Len=0"
"190","3.768581","144.195.5.254","192.168.1.193","TLSv1.3","133","Application Data"
"191","3.768581","144.195.5.254","192.168.1.193","TLSv1.3","133","Application Data"
"192","3.768662","192.168.1.193","144.195.5.254","TCP","54","56901  >  443 [RST, ACK] Seq=1294 Ack=5207 Win=0 Len=0"
"193","3.772417","144.195.5.254","192.168.1.193","TLSv1.3","122","Application Data"
"194","3.782342","144.195.11.254","192.168.1.193","TLSv1.3","133","Application Data"
"195","3.782342","144.195.11.254","192.168.1.193","TLSv1.3","133","Application Data"
"196","3.782413","192.168.1.193","144.195.11.254","TCP","54","56900  >  443 [RST, ACK] Seq=1294 Ack=5207 Win=0 Len=0"
"197","3.784129","144.195.11.254","192.168.1.193","TLSv1.3","122","Application Data"
"198","3.811488","2a0d:6fc0:853:da00:c4f6:d413:eeb0:daea","2a0d:6fc0:853:da00::1","DNS","106","Standard query 0xbdde A zoomdcahw14mmr.dca.zoom.us"
"199","3.811488","2a0d:6fc0:853:da00:c4f6:d413:eeb0:daea","2a0d:6fc0:853:da00::1","DNS","106","Standard query 0x0feb AAAA zoomdcahw14mmr.dca.zoom.us"
"200","3.832576","206.247.151.213","192.168.1.193","TLSv1.3","78","Application Data"
"201","3.832576","206.247.151.213","192.168.1.193","TCP","54","443  >  56898 [RST, ACK] Seq=6126 Ack=2682 Win=64076 Len=0"
"202","3.832680","192.168.1.193","206.247.151.213","TCP","54","56898  >  443 [RST, ACK] Seq=2682 Ack=6126 Win=0 Len=0"
"203","3.834232","206.247.150.213","192.168.1.193","TLSv1.3","78","Application Data"
"204","3.834232","206.247.150.213","192.168.1.193","TCP","54","443  >  56899 [RST, ACK] Seq=6126 Ack=2681 Win=64076 Len=0"
"205","3.834232","206.247.150.213","192.168.1.193","TCP","54","443  >  56899 [RST] Seq=5355 Win=0 Len=0"
"206","3.843094","192.168.1.193","192.168.1.1","DNS","86","Standard query 0xbdde A zoomdcahw14mmr.dca.zoom.us"
"207","3.843179","192.168.1.193","192.168.1.1","DNS","86","Standard query 0x0feb AAAA zoomdcahw14mmr.dca.zoom.us"
"208","3.878940","2a0d:6fc0:853:da00::1","2a0d:6fc0:853:da00:c4f6:d413:eeb0:daea","DNS","122","Standard query response 0xbdde A zoomdcahw14mmr.dca.zoom.us A 206.247.138.14"
"209","3.878940","2a0d:6fc0:853:da00::1","2a0d:6fc0:853:da00:c4f6:d413:eeb0:daea","DNS","193","Standard query response 0x0feb AAAA zoomdcahw14mmr.dca.zoom.us SOA ns-1777.awsdns-30.co.uk"
"210","3.880101","192.168.1.193","206.247.138.14","TCP","66","56902  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"211","3.902745","144.195.11.254","192.168.1.193","TLSv1.3","78","Application Data"
"212","3.902745","144.195.11.254","192.168.1.193","TCP","54","443  >  56900 [FIN, ACK] Seq=5378 Ack=1294 Win=64076 Len=0"
"213","3.902745","144.195.5.254","192.168.1.193","TLSv1.3","78","Application Data"
"214","3.902745","144.195.5.254","192.168.1.193","TCP","54","443  >  56901 [FIN, ACK] Seq=5378 Ack=1294 Win=64076 Len=0"
"215","4.023012","206.247.138.14","192.168.1.193","TCP","66","443  >  56902 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1360 SACK_PERM WS=4096"
"216","4.023243","192.168.1.193","206.247.138.14","TCP","54","56902  >  443 [ACK] Seq=1 Ack=1 Win=66560 Len=0"
"217","4.023959","192.168.1.193","206.247.138.14","TLSv1.3","571","Client Hello (SNI=zoomdcahw14mmr.dca.zoom.us)"
"218","4.060700","TechnicolorD_e9:31:6a","Broadcast","ARP","52","Who has 192.168.1.175? Tell 192.168.1.1"
"219","4.164822","206.247.138.14","192.168.1.193","TCP","54","443  >  56902 [ACK] Seq=1 Ack=518 Win=45056 Len=0"
"220","4.166803","206.247.138.14","192.168.1.193","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"221","4.167214","192.168.1.193","206.247.138.14","TLSv1.3","577","Change Cipher Spec, Client Hello (SNI=zoomdcahw14mmr.dca.zoom.us)"
"222","4.311535","206.247.138.14","192.168.1.193","TLSv1.3","1414","Server Hello, Application Data"
"223","4.311535","206.247.138.14","192.168.1.193","TCP","1414","443  >  56902 [PSH, ACK] Seq=1460 Ack=1041 Win=45056 Len=1360 [TCP PDU reassembled in 227]"
"224","4.311535","206.247.138.14","192.168.1.193","TCP","1414","443  >  56902 [ACK] Seq=2820 Ack=1041 Win=45056 Len=1360 [TCP PDU reassembled in 227]"
"225","4.311535","206.247.138.14","192.168.1.193","TCP","70","443  >  56902 [PSH, ACK] Seq=4180 Ack=1041 Win=45056 Len=16 [TCP PDU reassembled in 227]"
"226","4.311629","192.168.1.193","206.247.138.14","TCP","54","56902  >  443 [ACK] Seq=1041 Ack=4196 Win=66560 Len=0"
"227","4.312792","206.247.138.14","192.168.1.193","TLSv1.3","987","Application Data, Application Data, Application Data"
"228","4.319618","192.168.1.193","206.247.138.14","TLSv1.3","128","Application Data"
"229","4.320004","192.168.1.193","206.247.138.14","TLSv1.3","210","Application Data"
"230","4.461246","206.247.138.14","192.168.1.193","TLSv1.3","128","[TCP Previous segment not captured] , Application Data"
"231","4.461246","206.247.138.14","192.168.1.193","TCP","133","[TCP Out-Of-Order] 443  >  56902 [PSH, ACK] Seq=5208 Ack=1271 Win=45056 Len=79"
"232","4.461246","206.247.138.14","192.168.1.193","TCP","133","[TCP Out-Of-Order] 443  >  56902 [PSH, ACK] Seq=5129 Ack=1271 Win=45056 Len=79"
"233","4.461332","192.168.1.193","206.247.138.14","TCP","66","[TCP Dup ACK 228#1] 56902  >  443 [ACK] Seq=1271 Ack=5129 Win=65536 Len=0 SLE=5287 SRE=5361"
"234","4.461459","192.168.1.193","206.247.138.14","TCP","66","[TCP Dup ACK 228#2] 56902  >  443 [ACK] Seq=1271 Ack=5129 Win=65536 Len=0 SLE=5208 SRE=5361"
"235","4.461592","192.168.1.193","206.247.138.14","TCP","54","56902  >  443 [ACK] Seq=1271 Ack=5361 Win=65280 Len=0"
"236","4.464641","192.168.1.193","206.247.138.14","TCP","1414","56902  >  443 [ACK] Seq=1271 Ack=5361 Win=65280 Len=1360 [TCP PDU reassembled in 238]"
"237","4.464641","192.168.1.193","206.247.138.14","TCP","1414","56902  >  443 [ACK] Seq=2631 Ack=5361 Win=65280 Len=1360 [TCP PDU reassembled in 238]"
"238","4.464641","192.168.1.193","206.247.138.14","TLSv1.3","978","Application Data"
"239","4.607362","206.247.138.14","192.168.1.193","TCP","54","443  >  56902 [ACK] Seq=5361 Ack=4915 Win=45056 Len=0"
"240","4.609274","206.247.138.14","192.168.1.193","TLSv1.3","97","Application Data"
"241","4.617922","206.247.138.14","192.168.1.193","TLSv1.3","932","[TCP Previous segment not captured] , Continuation Data"
"242","4.617922","206.247.138.14","192.168.1.193","TCP","1414","[TCP Out-Of-Order] 443  >  56902 [ACK] Seq=5404 Ack=4915 Win=45056 Len=1360"
"243","4.617922","206.247.138.14","192.168.1.193","TLSv1.3","173","[TCP Previous segment not captured] , Application Data"
"244","4.617922","206.247.138.14","192.168.1.193","TLSv1.3","241","[TCP Previous segment not captured] , Continuation Data"
"245","4.617922","206.247.138.14","192.168.1.193","TCP","179","[TCP Out-Of-Order] 443  >  56902 [PSH, ACK] Seq=7642 Ack=4915 Win=45056 Len=125"
"246","4.617922","206.247.138.14","192.168.1.193","TCP","323","[TCP Out-Of-Order] 443  >  56902 [PSH, ACK] Seq=7767 Ack=4915 Win=45056 Len=269"
"247","4.617922","206.247.138.14","192.168.1.193","TCP","1414","[TCP Out-Of-Order] 443  >  56902 [ACK] Seq=8155 Ack=4915 Win=45056 Len=1360"
"248","4.617922","206.247.138.14","192.168.1.193","TLSv1.3","241","[TCP Previous segment not captured] , Continuation Data"
"249","4.617985","192.168.1.193","206.247.138.14","TCP","66","56902  >  443 [ACK] Seq=4915 Ack=5404 Win=65280 Len=0 SLE=6764 SRE=7642"
"250","4.618085","192.168.1.193","206.247.138.14","TCP","54","56902  >  443 [ACK] Seq=4915 Ack=7642 Win=66560 Len=0"
"251","4.618134","192.168.1.193","206.247.138.14","TCP","66","[TCP Dup ACK 250#1] 56902  >  443 [ACK] Seq=4915 Ack=7642 Win=66560 Len=0 SLE=8036 SRE=8155"
"252","4.618177","192.168.1.193","206.247.138.14","TCP","74","[TCP Dup ACK 250#2] 56902  >  443 [ACK] Seq=4915 Ack=7642 Win=66560 Len=0 SLE=9515 SRE=9702 SLE=8036 SRE=8155"
"253","4.618216","192.168.1.193","206.247.138.14","TCP","74","56902  >  443 [ACK] Seq=4915 Ack=7767 Win=66304 Len=0 SLE=9515 SRE=9702 SLE=8036 SRE=8155"
"254","4.618300","192.168.1.193","206.247.138.14","TCP","66","56902  >  443 [ACK] Seq=4915 Ack=8155 Win=66048 Len=0 SLE=9515 SRE=9702"
"255","4.618336","192.168.1.193","206.247.138.14","TLSv1.3","97","Application Data"
"256","4.618357","192.168.1.193","206.247.138.14","TCP","54","56902  >  443 [ACK] Seq=4958 Ack=9702 Win=66560 Len=0"
"257","4.618370","192.168.1.193","206.247.138.14","TCP","66","[TCP Dup ACK 256#1] 56902  >  443 [ACK] Seq=4958 Ack=9702 Win=66560 Len=0 SLE=11062 SRE=11249"
"258","4.618456","206.247.138.14","192.168.1.193","TCP","1414","[TCP Out-Of-Order] 443  >  56902 [ACK] Seq=9702 Ack=4915 Win=45056 Len=1360"
"259","4.618493","192.168.1.193","206.247.138.14","TCP","54","56902  >  443 [ACK] Seq=4958 Ack=11249 Win=66560 Len=0"
"260","4.678709","192.168.1.193","206.247.138.14","TLSv1.3","97","Application Data"
"261","4.759794","206.247.138.14","192.168.1.193","TLSv1.3","1414","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"262","4.759794","206.247.138.14","192.168.1.193","TCP","381","[TCP Previous segment not captured] 443  >  56902 [PSH, ACK] Seq=13969 Ack=4915 Win=45056 Len=327"
"263","4.759794","206.247.138.14","192.168.1.193","TCP","1414","[TCP Out-Of-Order] 443  >  56902 [PSH, ACK] Seq=12609 Ack=4915 Win=45056 Len=1360"
"264","4.759868","192.168.1.193","206.247.138.14","TCP","66","56902  >  443 [ACK] Seq=5001 Ack=12609 Win=66560 Len=0 SLE=13969 SRE=14296"
"265","4.759946","192.168.1.193","206.247.138.14","TCP","54","56902  >  443 [ACK] Seq=5001 Ack=14296 Win=66560 Len=0"
"266","4.760467","192.168.1.193","206.247.138.14","TCP","66","56903  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"267","4.774151","192.168.1.193","206.247.138.14","TLSv1.3","104","Application Data"
"268","4.783717","192.168.1.193","206.247.138.14","TLSv1.3","331","Application Data"
"269","4.805759","192.168.1.193","206.247.138.14","TLSv1.3","421","Application Data"
"270","4.805864","192.168.1.193","206.247.138.14","TLSv1.3","315","Application Data"
"271","4.805922","192.168.1.193","206.247.138.14","TLSv1.3","328","Application Data"
"272","4.806422","192.168.1.193","206.247.138.14","TLSv1.3","368","Application Data"
"273","4.806494","192.168.1.193","206.247.138.14","TLSv1.3","281","Application Data"
"274","4.806578","192.168.1.193","206.247.138.14","TLSv1.3","269","Application Data"
"275","4.806627","192.168.1.193","206.247.138.14","TLSv1.3","290","Application Data"
"276","4.806726","192.168.1.193","206.247.138.14","TLSv1.3","329","Application Data"
"277","4.806786","192.168.1.193","206.247.138.14","TLSv1.3","251","Application Data"
"278","4.807104","192.168.1.193","206.247.138.14","TLSv1.3","286","Application Data"
"279","4.807952","206.247.138.14","192.168.1.193","TCP","54","443  >  56902 [ACK] Seq=14296 Ack=4958 Win=45056 Len=0"
"280","4.819515","206.247.138.14","192.168.1.193","TCP","54","443  >  56902 [ACK] Seq=14296 Ack=5001 Win=45056 Len=0"
"281","4.823639","192.168.1.193","206.247.138.14","TLSv1.3","298","Application Data"
"282","4.825637","192.168.1.193","134.224.240.214","TLSv1.2","745","Application Data"
"283","4.825834","2a0d:6fc0:853:da00:c4f6:d413:eeb0:daea","2407:30c0:100:721:528c:a550:4912:88f5","TLSv1.2","255","Application Data"
"284","4.861189","192.168.1.193","206.247.138.14","TLSv1.3","298","Application Data"
"285","4.863960","192.168.1.193","206.247.138.14","TLSv1.3","352","Application Data"
"286","4.864064","192.168.1.193","206.247.138.14","TLSv1.3","290","Application Data"
"287","4.864117","192.168.1.193","206.247.138.14","TLSv1.3","276","Application Data"
"288","4.864163","192.168.1.193","206.247.138.14","TLSv1.3","276","Application Data"
"289","4.864209","192.168.1.193","206.247.138.14","TLSv1.3","270","Application Data"
"290","4.864255","192.168.1.193","206.247.138.14","TLSv1.3","353","Application Data"
"291","4.864302","192.168.1.193","206.247.138.14","TLSv1.3","351","Application Data"
"292","4.864351","192.168.1.193","206.247.138.14","TLSv1.3","279","Application Data"
"293","4.864408","192.168.1.193","206.247.138.14","TLSv1.3","1094","Application Data"
"294","4.864467","192.168.1.193","206.247.138.14","TLSv1.3","433","Application Data"
"295","4.864522","192.168.1.193","206.247.138.14","TLSv1.3","299","Application Data"
"296","4.864575","192.168.1.193","206.247.138.14","TLSv1.3","390","Application Data"
"297","4.865847","192.168.1.193","206.247.138.14","TLSv1.3","383","Application Data"
"298","4.865949","192.168.1.193","206.247.138.14","TLSv1.3","435","Application Data"
"299","4.866013","192.168.1.193","206.247.138.14","TCP","1414","56902  >  443 [ACK] Seq=13139 Ack=14296 Win=66560 Len=1360 [TCP PDU reassembled in 300]"
"300","4.866013","192.168.1.193","206.247.138.14","TLSv1.3","476","Application Data"
"301","4.866088","192.168.1.193","206.247.138.14","TLSv1.3","737","Application Data"
"302","4.866149","192.168.1.193","206.247.138.14","TLSv1.3","303","Application Data"
"303","4.884165","192.168.1.193","206.247.138.14","TLSv1.3","482","Application Data"
"304","4.885167","192.168.1.193","206.247.138.14","TLSv1.3","489","Application Data"
"305","4.885281","192.168.1.193","206.247.138.14","TLSv1.3","325","Application Data"
"306","4.885338","192.168.1.193","206.247.138.14","TLSv1.3","431","Application Data"
"307","4.885389","192.168.1.193","206.247.138.14","TLSv1.3","446","Application Data"
"308","4.885442","192.168.1.193","206.247.138.14","TLSv1.3","279","Application Data"
"309","4.885963","192.168.1.193","206.247.138.14","TLSv1.3","244","Application Data"
"310","4.886129","192.168.1.193","206.247.138.14","TLSv1.3","357","Application Data"
"311","4.886291","192.168.1.193","206.247.138.14","TLSv1.3","336","Application Data"
"312","4.886413","192.168.1.193","206.247.138.14","TLSv1.3","350","Application Data"
"313","4.886632","192.168.1.193","206.247.138.14","TLSv1.3","447","Application Data"
"314","4.886714","192.168.1.193","206.247.138.14","TLSv1.3","451","Application Data"
"315","4.886806","192.168.1.193","206.247.138.14","TLSv1.3","447","Application Data"
"316","4.886860","192.168.1.193","206.247.138.14","TLSv1.3","451","Application Data"
"317","4.886910","192.168.1.193","206.247.138.14","TLSv1.3","447","Application Data"
"318","4.886989","192.168.1.193","206.247.138.14","TLSv1.3","451","Application Data"
"319","4.887119","192.168.1.193","206.247.138.14","TLSv1.3","447","Application Data"
"320","4.887238","192.168.1.193","206.247.138.14","TLSv1.3","451","Application Data"
"321","4.887437","192.168.1.193","206.247.138.14","TLSv1.3","858","Application Data"
"322","4.887706","192.168.1.193","206.247.138.14","TLSv1.3","514","Application Data"
"323","4.897544","206.247.138.14","192.168.1.193","TCP","66","443  >  56903 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1360 SACK_PERM WS=4096"
"324","4.897627","192.168.1.193","206.247.138.14","TCP","54","56903  >  443 [ACK] Seq=1 Ack=1 Win=66560 Len=0"
"325","4.898097","192.168.1.193","206.247.138.14","TLSv1.3","571","Client Hello (SNI=zoomdcahw14mmr.dca.zoom.us)"
"326","4.915565","206.247.138.14","192.168.1.193","TCP","54","443  >  56902 [ACK] Seq=14296 Ack=5051 Win=45056 Len=0"
"327","4.923561","206.247.138.14","192.168.1.193","TCP","54","443  >  56902 [ACK] Seq=14296 Ack=5328 Win=49152 Len=0"
"328","4.923602","192.168.1.193","206.247.138.14","TLSv1.3","833","Application Data, Application Data"
"329","4.928071","206.247.138.14","192.168.1.193","TLSv1.3","104","Application Data"
"330","4.945486","206.247.138.14","192.168.1.193","TCP","54","443  >  56902 [ACK] Seq=14346 Ack=6230 Win=57344 Len=0"
"331","4.945535","192.168.1.193","206.247.138.14","TLSv1.3","1414","Application Data, Application Data, Application Data"
"332","4.947834","206.247.138.14","192.168.1.193","TCP","54","443  >  56902 [ACK] Seq=14346 Ack=7694 Win=65536 Len=0"
"333","4.947834","206.247.138.14","192.168.1.193","TLSv1.3","97","Application Data"
"334","4.947901","192.168.1.193","206.247.138.14","TLSv1.3","1414","Application Data, Application Data, Application Data"
"335","4.947901","192.168.1.193","206.247.138.14","TLSv1.3","1414","Application Data, Application Data, Application Data"
"336","4.947901","192.168.1.193","206.247.138.14","TLSv1.3","572","Application Data, Application Data, Application Data, Application Data"
"337","4.951863","206.247.138.14","192.168.1.193","TLSv1.3","355","Application Data"
"338","4.951863","206.247.138.14","192.168.1.193","TLSv1.3","270","Application Data"
"339","4.951863","206.247.138.14","192.168.1.193","TLSv1.3","344","Application Data, Application Data"
"340","4.951863","206.247.138.14","192.168.1.193","TLSv1.3","290","Application Data, Application Data, Application Data"
"341","4.951863","206.247.138.14","192.168.1.193","TLSv1.3","271","[TCP Previous segment not captured] , Application Data"
"342","4.951863","206.247.138.14","192.168.1.193","TLSv1.3","347","Application Data, Application Data"
"343","4.951863","206.247.138.14","192.168.1.193","TLSv1.3","283","Application Data, Application Data"
"344","4.951863","206.247.138.14","192.168.1.193","TCP","347","[TCP Out-Of-Order] 443  >  56902 [PSH, ACK] Seq=15432 Ack=7926 Win=65536 Len=293"
"345","4.952203","192.168.1.193","206.247.138.14","TCP","66","56902  >  443 [ACK] Seq=28853 Ack=15432 Win=65280 Len=0 SLE=15725 SRE=15942"
"346","4.952462","192.168.1.193","206.247.138.14","TLSv1.3","652","Application Data, Application Data, Application Data, Application Data"
"347","4.952468","192.168.1.193","206.247.138.14","TCP","66","[TCP Dup ACK 345#1] 56902  >  443 [ACK] Seq=29451 Ack=15432 Win=65280 Len=0 SLE=15725 SRE=16235"
"348","4.952553","192.168.1.193","206.247.138.14","TCP","66","[TCP Dup ACK 345#2] 56902  >  443 [ACK] Seq=29451 Ack=15432 Win=65280 Len=0 SLE=15725 SRE=16464"
"349","4.952638","192.168.1.193","206.247.138.14","TCP","54","56902  >  443 [ACK] Seq=29451 Ack=16464 Win=66560 Len=0"
"350","4.962579","134.224.240.214","192.168.1.193","TLSv1.2","790","Application Data"
"351","4.971079","206.247.138.14","192.168.1.193","TLSv1.3","355","Application Data"
"352","4.971079","206.247.138.14","192.168.1.193","TLSv1.3","317","Application Data"
"353","4.971079","206.247.138.14","192.168.1.193","TLSv1.3","340","[TCP Previous segment not captured] , Application Data, Application Data, Application Data"
"354","4.971079","206.247.138.14","192.168.1.193","TCP","391","[TCP Out-Of-Order] 443  >  56902 [PSH, ACK] Seq=17028 Ack=8170 Win=65536 Len=337"
"355","4.971444","192.168.1.193","206.247.138.14","TCP","66","56902  >  443 [ACK] Seq=29451 Ack=17028 Win=66048 Len=0 SLE=17365 SRE=17651"
"356","4.971799","192.168.1.193","206.247.138.14","TCP","54","56902  >  443 [ACK] Seq=29451 Ack=17651 Win=65280 Len=0"
"357","4.972037","192.168.1.193","206.247.138.14","TLSv1.3","542","Application Data, Application Data, Application Data, Application Data"
"358","4.974073","192.168.1.193","206.247.138.14","UDP","165","62299  >  8801 Len=123"
"359","4.974291","192.168.1.193","206.247.138.14","UDP","165","62300  >  8801 Len=123"
"360","4.980125","2407:30c0:100:721:528c:a550:4912:88f5","2a0d:6fc0:853:da00:c4f6:d413:eeb0:daea","TLSv1.2","319","Application Data"
"361","4.986570","2407:30c0:100:721:528c:a550:4912:88f5","2a0d:6fc0:853:da00:c4f6:d413:eeb0:daea","TLSv1.2","180","Application Data"
"362","4.986807","2a0d:6fc0:853:da00:c4f6:d413:eeb0:daea","2407:30c0:100:721:528c:a550:4912:88f5","TCP","74","56833  >  443 [ACK] Seq=182 Ack=352 Win=255 Len=0"
"363","4.996228","2a0d:6fc0:853:da00:c4f6:d413:eeb0:daea","2a0d:6fc0:853:da00::1","ICMPv6","86","Neighbor Solicitation for 2a0d:6fc0:853:da00::1 from e4:70:b8:d8:c8:81"
"364","4.997605","2a0d:6fc0:853:da00::1","2a0d:6fc0:853:da00:c4f6:d413:eeb0:daea","ICMPv6","78","Neighbor Advertisement 2a0d:6fc0:853:da00::1 (rtr, sol)"
"365","5.004730","206.247.138.14","192.168.1.193","TLSv1.3","355","Application Data"
"366","5.004730","206.247.138.14","192.168.1.193","TLSv1.3","317","Application Data"
"367","5.004730","206.247.138.14","192.168.1.193","TLSv1.3","317","Application Data"
"368","5.004730","206.247.138.14","192.168.1.193","TLSv1.3","128","Application Data"
"369","5.004730","206.247.138.14","192.168.1.193","TLSv1.3","126","Application Data"
"370","5.004730","206.247.138.14","192.168.1.193","TLSv1.3","163","Application Data"
"371","5.004822","192.168.1.193","206.247.138.14","TLSv1.3","542","Application Data, Application Data, Application Data, Application Data"
