"No.","Time","Source","Destination","Protocol","Length","Info"
"4895","13.688833","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7550 Ack=876465 Win=1059840 Len=0"
"4896","13.688850","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7550 Ack=879385 Win=1059840 Len=0"
"4897","13.688867","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7550 Ack=882305 Win=1059840 Len=0"
"4898","13.688890","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7550 Ack=885225 Win=1059840 Len=0"
"4899","13.688908","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7550 Ack=888145 Win=1059840 Len=0"
"4900","13.688928","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7550 Ack=891065 Win=1059840 Len=0"
"4901","13.688947","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7550 Ack=893985 Win=1059840 Len=0"
"4902","13.688970","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7550 Ack=896905 Win=1059840 Len=0"
"4903","13.688994","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7550 Ack=899825 Win=1059840 Len=0"
"4904","13.689093","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=901285 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4906]"
"4905","13.689093","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=902745 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4906]"
"4906","13.689093","185.15.59.240","192.168.0.222","HTTP2","1514","DATA[57]"
"4907","13.689093","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=905665 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4915]"
"4908","13.689093","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [PSH, ACK] Seq=907125 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4915]"
"4909","13.689155","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7550 Ack=902745 Win=1059840 Len=0"
"4910","13.689182","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7550 Ack=905665 Win=1059840 Len=0"
"4911","13.689213","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7550 Ack=908585 Win=1059840 Len=0"
"4912","13.690628","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=908585 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4915]"
"4913","13.690628","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=910045 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4915]"
"4914","13.690628","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=911505 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4915]"
"4915","13.690628","185.15.59.240","192.168.0.222","HTTP2","1514","DATA[57], HEADERS[39]: 200 OK"
"4916","13.690628","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [PSH, ACK] Seq=914425 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4927]"
"4917","13.690628","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=915885 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4927]"
"4918","13.690628","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=917345 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4927]"
"4919","13.690628","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=918805 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4927]"
"4920","13.690628","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=920265 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4927]"
"4921","13.690628","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [PSH, ACK] Seq=921725 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4927]"
"4922","13.690742","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7550 Ack=911505 Win=1059840 Len=0"
"4923","13.690784","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7550 Ack=914425 Win=1059840 Len=0"
"4924","13.690803","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7550 Ack=917345 Win=1059840 Len=0"
"4925","13.690924","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7550 Ack=920265 Win=1059840 Len=0"
"4926","13.690940","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7550 Ack=923185 Win=1059840 Len=0"
"4927","13.691458","185.15.59.240","192.168.0.222","HTTP2","1514","DATA[39], HEADERS[81]: 200 OK"
"4928","13.691458","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=924645 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4942]"
"4929","13.691458","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=926105 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4942]"
"4930","13.691458","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=927565 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4942]"
"4931","13.691458","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [PSH, ACK] Seq=929025 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4942]"
"4932","13.691541","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7550 Ack=926105 Win=1059840 Len=0"
"4933","13.691583","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7550 Ack=929025 Win=1059840 Len=0"
"4934","13.692225","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=930485 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4942]"
"4935","13.692225","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=931945 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4942]"
"4936","13.692225","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=933405 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4942]"
"4937","13.692225","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=934865 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4942]"
"4938","13.692225","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [PSH, ACK] Seq=936325 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4942]"
"4939","13.692282","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7550 Ack=931945 Win=1059840 Len=0"
"4940","13.692326","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7550 Ack=934865 Win=1059840 Len=0"
"4941","13.692348","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7550 Ack=937785 Win=1059840 Len=0"
"4942","13.692881","185.15.59.240","192.168.0.222","HTTP2","1514","DATA[81]"
"4943","13.692881","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=939245 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4946]"
"4944","13.692881","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=940705 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4946]"
"4945","13.692881","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=942165 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4946]"
"4946","13.692881","185.15.59.240","192.168.0.222","HTTP2","1514","DATA[81] (PNG), HEADERS[69]: 200 OK"
"4947","13.692983","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7550 Ack=940705 Win=1059840 Len=0"
"4948","13.693014","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7550 Ack=943625 Win=1059840 Len=0"
"4949","13.694442","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=945085 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4963]"
"4950","13.694442","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=946545 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4963]"
"4951","13.694442","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=948005 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4963]"
"4952","13.694442","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [PSH, ACK] Seq=949465 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4963]"
"4953","13.694519","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7550 Ack=946545 Win=1059840 Len=0"
"4954","13.694597","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7550 Ack=949465 Win=1059840 Len=0"
"4955","13.695048","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=950925 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4963]"
"4956","13.695048","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=952385 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4963]"
"4957","13.695048","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=953845 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4963]"
"4958","13.695048","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=955305 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4963]"
"4959","13.695048","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [PSH, ACK] Seq=956765 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4963]"
"4960","13.695110","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7550 Ack=952385 Win=1059840 Len=0"
"4961","13.695171","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7550 Ack=955305 Win=1059840 Len=0"
"4962","13.695193","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7550 Ack=958225 Win=1059840 Len=0"
"4963","13.695756","185.15.59.240","192.168.0.222","HTTP2","1514","DATA[69]"
"4964","13.695756","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=959685 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4970]"
"4965","13.695756","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=961145 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4970]"
"4966","13.695756","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=962605 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4970]"
"4967","13.695756","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [PSH, ACK] Seq=964065 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4970]"
"4968","13.695839","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7550 Ack=961145 Win=1059840 Len=0"
"4969","13.695871","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7550 Ack=964065 Win=1059840 Len=0"
"4970","13.696218","185.15.59.240","192.168.0.222","HTTP2","1514","DATA[37] (PNG)"
"4971","13.696218","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=966985 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4985]"
"4972","13.696218","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=968445 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4985]"
"4973","13.696218","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=969905 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4985]"
"4974","13.696218","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [PSH, ACK] Seq=971365 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4985]"
"4975","13.696283","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7550 Ack=966985 Win=1059840 Len=0"
"4976","13.696311","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7550 Ack=969905 Win=1059840 Len=0"
"4977","13.696325","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7550 Ack=972825 Win=1059840 Len=0"
"4978","13.697254","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=972825 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4985]"
"4979","13.697254","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=974285 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4985]"
"4980","13.697254","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=975745 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4985]"
"4981","13.697254","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=977205 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4985]"
"4982","13.697254","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=978665 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4985]"
"4983","13.697331","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7550 Ack=975745 Win=1059840 Len=0"
"4984","13.697375","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7550 Ack=978665 Win=1059840 Len=0"
"4985","13.697820","185.15.59.240","192.168.0.222","HTTP2","1514","DATA[69]"
"4986","13.697820","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=981585 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4989]"
"4987","13.697880","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7550 Ack=981585 Win=1059840 Len=0"
"4988","13.699871","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=983045 Ack=7550 Win=42496 Len=1460 [TCP PDU reassembled in 4989]"
"4989","13.699871","185.15.59.240","192.168.0.222","HTTP2","660","DATA[69]"
"4990","13.699946","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7550 Ack=984505 Win=1059840 Len=0"
"4991","13.712915","185.15.59.224","192.168.0.222","TCP","60","443  >  54064 [ACK] Seq=486647 Ack=7735 Win=42496 Len=0"
"4992","13.712915","185.15.59.224","192.168.0.222","HTTP2","845","HEADERS[47]: 304 Not Modified"
"4993","13.712915","185.15.59.224","192.168.0.222","HTTP2","842","HEADERS[49]: 304 Not Modified"
"4994","13.713041","192.168.0.222","185.15.59.224","TCP","54","54064  >  443 [ACK] Seq=7735 Ack=488226 Win=264960 Len=0"
"4995","13.733187","192.168.0.222","185.15.59.224","HTTP2","208","HEADERS[51]: GET /w/load.php?lang=he&modules=mediawiki.action.view.postEdit%7Cmediawiki.notification%2CtempUserCreated&skin=vector-2022&version=mmphr"
"4996","13.734422","192.168.0.222","185.15.59.224","HTTP2","184","HEADERS[53]: GET /w/load.php?lang=he&modules=oojs-ui-widgets%7Coojs-ui-widgets.icons&skin=vector-2022&version=g0hq3"
"4997","13.736168","192.168.0.222","13.107.21.239","TCP","54","54066  >  443 [ACK] Seq=2408 Ack=6419 Win=131840 Len=0"
"4998","13.744342","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7550 Ack=985111 Win=1059072 Len=0"
"4999","13.778044","13.107.21.239","192.168.0.222","HTTP2","286","HEADERS[1]: 200 OK, DATA[1]"
"5000","13.778044","13.107.21.239","192.168.0.222","HTTP2/JSON","92","DATA[1], JSON (application/json)"
"5001","13.778181","192.168.0.222","13.107.21.239","TCP","54","54066  >  443 [ACK] Seq=2408 Ack=6689 Win=131584 Len=0"
"5002","13.796541","185.15.59.224","192.168.0.222","TCP","60","443  >  54064 [ACK] Seq=488226 Ack=8019 Win=42496 Len=0"
"5003","13.796541","185.15.59.224","192.168.0.222","TCP","1514","443  >  54064 [ACK] Seq=488226 Ack=8019 Win=42496 Len=1460 [TCP PDU reassembled in 5006]"
"5004","13.796541","185.15.59.224","192.168.0.222","TCP","1514","443  >  54064 [ACK] Seq=489686 Ack=8019 Win=42496 Len=1460 [TCP PDU reassembled in 5006]"
"5005","13.796541","185.15.59.224","192.168.0.222","TCP","1514","443  >  54064 [ACK] Seq=491146 Ack=8019 Win=42496 Len=1460 [TCP PDU reassembled in 5006]"
"5006","13.796541","185.15.59.224","192.168.0.222","HTTP2","117","HEADERS[51]: 200 OK, DATA[51] (text/javascript)"
"5007","13.796680","192.168.0.222","185.15.59.224","TCP","54","54064  >  443 [ACK] Seq=8019 Ack=491146 Win=264960 Len=0"
"5008","13.796719","192.168.0.222","185.15.59.224","TCP","54","54064  >  443 [ACK] Seq=8019 Ack=492669 Win=264960 Len=0"
"5009","13.797667","185.15.59.224","192.168.0.222","TCP","1514","443  >  54064 [ACK] Seq=492669 Ack=8019 Win=42496 Len=1460 [TCP PDU reassembled in 5024]"
"5010","13.797667","185.15.59.224","192.168.0.222","TCP","1514","443  >  54064 [ACK] Seq=494129 Ack=8019 Win=42496 Len=1460 [TCP PDU reassembled in 5024]"
"5011","13.797667","185.15.59.224","192.168.0.222","TCP","1514","443  >  54064 [ACK] Seq=495589 Ack=8019 Win=42496 Len=1460 [TCP PDU reassembled in 5024]"
"5012","13.797667","185.15.59.224","192.168.0.222","TCP","1514","443  >  54064 [PSH, ACK] Seq=497049 Ack=8019 Win=42496 Len=1460 [TCP PDU reassembled in 5024]"
"5013","13.797667","185.15.59.224","192.168.0.222","TCP","1514","443  >  54064 [ACK] Seq=498509 Ack=8019 Win=42496 Len=1460 [TCP PDU reassembled in 5024]"
"5014","13.797734","192.168.0.222","185.15.59.224","TCP","54","54064  >  443 [ACK] Seq=8019 Ack=495589 Win=264960 Len=0"
"5015","13.797771","192.168.0.222","185.15.59.224","TCP","54","54064  >  443 [ACK] Seq=8019 Ack=498509 Win=264960 Len=0"
"5016","13.798817","185.15.59.224","192.168.0.222","TCP","1514","443  >  54064 [ACK] Seq=499969 Ack=8019 Win=42496 Len=1460 [TCP PDU reassembled in 5024]"
"5017","13.798817","185.15.59.224","192.168.0.222","TCP","1514","443  >  54064 [ACK] Seq=501429 Ack=8019 Win=42496 Len=1460 [TCP PDU reassembled in 5024]"
"5018","13.798817","185.15.59.224","192.168.0.222","TCP","1514","443  >  54064 [PSH, ACK] Seq=502889 Ack=8019 Win=42496 Len=1460 [TCP PDU reassembled in 5024]"
"5019","13.798817","185.15.59.224","192.168.0.222","TCP","1514","443  >  54064 [ACK] Seq=504349 Ack=8019 Win=42496 Len=1460 [TCP PDU reassembled in 5024]"
"5020","13.798817","185.15.59.224","192.168.0.222","TCP","1514","443  >  54064 [PSH, ACK] Seq=505809 Ack=8019 Win=42496 Len=1460 [TCP PDU reassembled in 5024]"
"5021","13.798964","192.168.0.222","185.15.59.224","TCP","54","54064  >  443 [ACK] Seq=8019 Ack=501429 Win=264960 Len=0"
"5022","13.798997","192.168.0.222","185.15.59.224","TCP","54","54064  >  443 [ACK] Seq=8019 Ack=504349 Win=264960 Len=0"
"5023","13.799012","192.168.0.222","185.15.59.224","TCP","54","54064  >  443 [ACK] Seq=8019 Ack=507269 Win=264960 Len=0"
"5024","13.800494","185.15.59.224","192.168.0.222","HTTP2","1514","HEADERS[53]: 200 OK, DATA[53]"
"5025","13.800494","185.15.59.224","192.168.0.222","TCP","1514","443  >  54064 [ACK] Seq=508729 Ack=8019 Win=42496 Len=1460 [TCP PDU reassembled in 5027]"
"5026","13.800494","185.15.59.224","192.168.0.222","TCP","1514","443  >  54064 [ACK] Seq=510189 Ack=8019 Win=42496 Len=1460 [TCP PDU reassembled in 5027]"
"5027","13.800494","185.15.59.224","192.168.0.222","HTTP2","74","DATA[53] (text/javascript)"
"5028","13.800583","192.168.0.222","185.15.59.224","TCP","54","54064  >  443 [ACK] Seq=8019 Ack=510189 Win=264960 Len=0"
"5029","13.800613","192.168.0.222","185.15.59.224","TCP","54","54064  >  443 [ACK] Seq=8019 Ack=511669 Win=264960 Len=0"
"5030","14.213649","192.168.0.222","185.15.59.224","HTTP2","180","HEADERS[55]: GET /api/rest_v1/page/summary/%D7%AA%D7%A0%D7%95%D7%A2%D7%AA_%D7%94%D7%97%D7%A8%D7%95%D7%AA"
"5031","14.266266","192.168.0.222","185.15.59.224","HTTP2","89","RST_STREAM[55]"
"5032","14.278343","185.15.59.224","192.168.0.222","TCP","1514","443  >  54064 [ACK] Seq=511669 Ack=8145 Win=42496 Len=1460 [TCP PDU reassembled in 5033]"
"5033","14.278343","185.15.59.224","192.168.0.222","HTTP2/JSON","861","HEADERS[55]: 200 OK, DATA[55], JSON (application/json)"
"5034","14.278472","192.168.0.222","185.15.59.224","TCP","54","54064  >  443 [ACK] Seq=8180 Ack=513129 Win=264960 Len=0"
"5035","14.278545","192.168.0.222","185.15.59.224","TCP","54","54064  >  443 [ACK] Seq=8180 Ack=513936 Win=263936 Len=0"
"5036","14.368741","185.15.59.224","192.168.0.222","TCP","60","443  >  54064 [ACK] Seq=513936 Ack=8180 Win=42496 Len=0"
"5037","14.450421","192.168.0.222","185.15.59.224","HTTP2","161","HEADERS[57]: GET /api/rest_v1/page/summary/%D7%AA%D7%9C_%D7%90%D7%91%D7%99%D7%91"
"5038","14.512689","185.15.59.224","192.168.0.222","TCP","60","443  >  54064 [ACK] Seq=513936 Ack=8287 Win=42496 Len=0"
"5039","14.513553","185.15.59.224","192.168.0.222","TCP","1514","443  >  54064 [ACK] Seq=513936 Ack=8287 Win=42496 Len=1460 [TCP PDU reassembled in 5040]"
"5040","14.513553","185.15.59.224","192.168.0.222","HTTP2/JSON","1052","HEADERS[57]: 200 OK, DATA[57], JSON (application/json)"
"5041","14.513660","192.168.0.222","185.15.59.224","TCP","54","54064  >  443 [ACK] Seq=8287 Ack=516394 Win=264960 Len=0"
"5042","14.673910","192.168.0.222","185.15.59.224","HTTP2","184","HEADERS[59]: GET /api/rest_v1/page/summary/%D7%91%D7%A8%D7%A1%D7%98_%D7%9C%D7%99%D7%98%D7%95%D7%91%D7%A1%D7%A7"
"5043","14.737114","185.15.59.224","192.168.0.222","TCP","1514","443  >  54064 [ACK] Seq=516394 Ack=8417 Win=42496 Len=1460 [TCP PDU reassembled in 5044]"
"5044","14.737114","185.15.59.224","192.168.0.222","HTTP2/JSON","935","HEADERS[59]: 200 OK, DATA[59], JSON (application/json)"
"5045","14.737360","192.168.0.222","185.15.59.224","TCP","54","54064  >  443 [ACK] Seq=8417 Ack=518735 Win=264960 Len=0"
"5046","14.949795","192.168.0.1","224.0.0.251","MDNS","86","Standard query 0x6f91 PTR 192.168.0.136.in-addr.arpa, ""QM"" question"
"5047","14.949795","192.168.0.1","224.0.0.251","MDNS","86","Standard query 0x6f92 PTR 192.168.0.136.in-addr.arpa, ""QM"" question"
"5048","15.027888","192.168.0.222","185.15.59.240","HTTP2","175","HEADERS[85]: GET /wikipedia/commons/thumb/0/0d/Brest_Montage_%282017%29.jpg/342px-Brest_Montage_%282017%29.jpg"
"5049","15.090387","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=985111 Ack=7671 Win=42496 Len=1460 [TCP PDU reassembled in 5064]"
"5050","15.090387","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=986571 Ack=7671 Win=42496 Len=1460 [TCP PDU reassembled in 5064]"
"5051","15.090387","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=988031 Ack=7671 Win=42496 Len=1460 [TCP PDU reassembled in 5064]"
"5052","15.090387","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=989491 Ack=7671 Win=42496 Len=1460 [TCP PDU reassembled in 5064]"
"5053","15.090387","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=990951 Ack=7671 Win=42496 Len=1460 [TCP PDU reassembled in 5064]"
"5054","15.090387","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=992411 Ack=7671 Win=42496 Len=1460 [TCP PDU reassembled in 5064]"
"5055","15.090387","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=993871 Ack=7671 Win=42496 Len=1460 [TCP PDU reassembled in 5064]"
"5056","15.090387","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=995331 Ack=7671 Win=42496 Len=1460 [TCP PDU reassembled in 5064]"
"5057","15.090387","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=996791 Ack=7671 Win=42496 Len=1460 [TCP PDU reassembled in 5064]"
"5058","15.090387","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [PSH, ACK] Seq=998251 Ack=7671 Win=42496 Len=1460 [TCP PDU reassembled in 5064]"
"5059","15.090660","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7671 Ack=988031 Win=1059840 Len=0"
"5060","15.090746","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7671 Ack=990951 Win=1059840 Len=0"
"5061","15.090775","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7671 Ack=993871 Win=1059840 Len=0"
"5062","15.090803","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7671 Ack=996791 Win=1059840 Len=0"
"5063","15.090845","192.168.0.222","185.15.59.240","TCP","54","54065  >  443 [ACK] Seq=7671 Ack=999711 Win=1059840 Len=0"
"5064","15.091117","185.15.59.240","192.168.0.222","HTTP2","1514","HEADERS[85]: 200 OK, DATA[85]"
"5065","15.091117","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=1001171 Ack=7671 Win=42496 Len=1460 [TCP PDU reassembled in 5074]"
"5066","15.091117","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=1002631 Ack=7671 Win=42496 Len=1460 [TCP PDU reassembled in 5074]"
"5067","15.091117","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=1004091 Ack=7671 Win=42496 Len=1460 [TCP PDU reassembled in 5074]"
"5068","15.091117","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=1005551 Ack=7671 Win=42496 Len=1460 [TCP PDU reassembled in 5074]"
"5069","15.091117","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=1007011 Ack=7671 Win=42496 Len=1460 [TCP PDU reassembled in 5074]"
"5070","15.091117","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=1008471 Ack=7671 Win=42496 Len=1460 [TCP PDU reassembled in 5074]"
"5071","15.091117","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=1009931 Ack=7671 Win=42496 Len=1460 [TCP PDU reassembled in 5074]"
"5072","15.091117","185.15.59.240","192.168.0.222","TCP","1514","443  >  54065 [ACK] Seq=1011391 Ack=7671 Win=42496 Len=1460 [TCP PDU reassembled in 5074]"
