"No.","Time","Source","Destination","Protocol","Length","Info"
"159","0.711682","2a00:1450:400c:c00::bc","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","86","5228  >  49826 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=256"
"160","0.711770","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a00:1450:400c:c00::bc","TCP","74","49826  >  5228 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"161","0.712607","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a00:1450:400c:c00::bc","TCP","1474","49826  >  5228 [ACK] Seq=1 Ack=1 Win=65280 Len=1400 [TCP PDU reassembled in 162]"
"162","0.712607","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a00:1450:400c:c00::bc","TLSv1.3","437","Client Hello (SNI=mtalk.google.com)"
"163","0.734428","192.168.1.126","20.54.232.160","TCP","54","49749  >  443 [FIN, ACK] Seq=1 Ack=1 Win=254 Len=0"
"164","0.734563","192.168.1.126","51.141.119.73","TCP","54","49750  >  443 [FIN, ACK] Seq=1 Ack=1 Win=253 Len=0"
"165","0.768193","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a0d:6fc2:4380:b300::1","DNS","116","Standard query 0x415b A cu1pehnsmps01.servicebus.windows.net"
"166","0.768415","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a0d:6fc2:4380:b300::1","DNS","116","Standard query 0xd82d AAAA cu1pehnsmps01.servicebus.windows.net"
"167","0.768743","2a00:1450:400c:c00::bc","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","74","5228  >  49826 [ACK] Seq=1 Ack=1401 Win=268032 Len=0"
"168","0.768814","2a00:1450:400c:c00::bc","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","74","5228  >  49826 [ACK] Seq=1 Ack=1764 Win=267776 Len=0"
"169","0.769045","2a00:1450:400c:c00::bc","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","1294","Server Hello"
"170","0.769045","2a00:1450:400c:c00::bc","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","1294","Change Cipher Spec"
"171","0.769084","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a00:1450:400c:c00::bc","TCP","74","49826  >  5228 [ACK] Seq=1764 Ack=2441 Win=65280 Len=0"
"172","0.769903","2a00:1450:400c:c00::bc","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1294","5228  >  49826 [ACK] Seq=2441 Ack=1764 Win=267776 Len=1220 [TCP PDU reassembled in 177]"
"173","0.769903","2a00:1450:400c:c00::bc","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1294","5228  >  49826 [PSH, ACK] Seq=3661 Ack=1764 Win=267776 Len=1220 [TCP PDU reassembled in 177]"
"174","0.769903","2a00:1450:400c:c00::bc","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1294","5228  >  49826 [ACK] Seq=4881 Ack=1764 Win=267776 Len=1220 [TCP PDU reassembled in 177]"
"175","0.769952","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a00:1450:400c:c00::bc","TCP","74","49826  >  5228 [ACK] Seq=1764 Ack=6101 Win=65280 Len=0"
"176","0.770846","2a00:1450:400c:c00::bc","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1294","5228  >  49826 [PSH, ACK] Seq=6101 Ack=1764 Win=267776 Len=1220 [TCP PDU reassembled in 177]"
"177","0.770846","2a00:1450:400c:c00::bc","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","439","Application Data"
"178","0.770890","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a00:1450:400c:c00::bc","TCP","74","49826  >  5228 [ACK] Seq=1764 Ack=7686 Win=65280 Len=0"
"179","0.773948","2a0d:6fc2:4380:b300::1","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","DNS","251","Standard query response 0xd82d AAAA cu1pehnsmps01.servicebus.windows.net CNAME ns-prod-dm2-511.centralus.cloudapp.azure.com SOA ns1-201.azure-dns.com"
"180","0.774038","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a00:1450:400c:c00::bc","TLSv1.3","138","Change Cipher Spec, Application Data"
"181","0.774112","2a0d:6fc2:4380:b300::1","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","DNS","190","Standard query response 0x415b A cu1pehnsmps01.servicebus.windows.net CNAME ns-prod-dm2-511.centralus.cloudapp.azure.com A 20.98.147.156"
"182","0.774687","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a00:1450:400c:c00::bc","TLSv1.3","284","Application Data"
"183","0.774894","192.168.1.126","20.98.147.156","TCP","66","49827  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"184","0.797664","20.54.232.160","192.168.1.126","TCP","60","443  >  49749 [FIN, ACK] Seq=1 Ack=2 Win=16385 Len=0"
"185","0.797721","192.168.1.126","20.54.232.160","TCP","54","49749  >  443 [ACK] Seq=2 Ack=2 Win=254 Len=0"
"186","0.800401","51.141.119.73","192.168.1.126","TCP","60","443  >  49750 [FIN, ACK] Seq=1 Ack=2 Win=16385 Len=0"
"187","0.800451","192.168.1.126","51.141.119.73","TCP","54","49750  >  443 [ACK] Seq=2 Ack=2 Win=253 Len=0"
"188","0.831041","2a00:1450:400c:c00::bc","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","611","Application Data, Application Data"
"189","0.831041","2a00:1450:400c:c00::bc","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","74","5228  >  49826 [ACK] Seq=7686 Ack=2038 Win=267520 Len=0"
"190","0.831112","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a00:1450:400c:c00::bc","TCP","74","49826  >  5228 [ACK] Seq=2038 Ack=8223 Win=64768 Len=0"
"191","0.833736","2a00:1450:400c:c00::bc","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","163","Application Data"
"192","0.833759","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a00:1450:400c:c00::bc","TCP","74","49826  >  5228 [ACK] Seq=2038 Ack=8312 Win=64768 Len=0"
"193","0.833912","2a00:1450:400c:c00::bc","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","108","Application Data"
"194","0.876892","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a00:1450:400c:c00::bc","TCP","74","49826  >  5228 [ACK] Seq=2038 Ack=8346 Win=64768 Len=0"
"195","0.940976","20.98.147.156","192.168.1.126","TCP","66","443  >  49827 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"196","0.941090","192.168.1.126","20.98.147.156","TCP","54","49827  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"197","0.947188","192.168.1.126","20.98.147.156","TLSv1.3","544","Client Hello (SNI=cu1pehnsmps01.servicebus.windows.net)"
"198","0.955760","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a00:1450:400c:c00::bc","TCP","74","[TCP Retransmission] 49819  >  5228 [FIN, ACK] Seq=1 Ack=1 Win=253 Len=0"
"199","1.012558","2a00:1450:400c:c00::bc","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","74","5228  >  49819 [RST] Seq=1 Win=0 Len=0"
"200","1.026277","192.168.1.198","255.255.255.255","UDP","207","1200  >  20002 Len=165"
"201","1.129962","20.98.147.156","192.168.1.126","TLSv1.3","1514","Server Hello, Change Cipher Spec"
"202","1.129962","20.98.147.156","192.168.1.126","TCP","1514","443  >  49827 [ACK] Seq=1461 Ack=491 Win=4194048 Len=1460 [TCP PDU reassembled in 205]"
"203","1.129962","20.98.147.156","192.168.1.126","TCP","1514","443  >  49827 [ACK] Seq=2921 Ack=491 Win=4194048 Len=1460 [TCP PDU reassembled in 205]"
"204","1.129962","20.98.147.156","192.168.1.126","TCP","1514","443  >  49827 [ACK] Seq=4381 Ack=491 Win=4194048 Len=1460 [TCP PDU reassembled in 205]"
"205","1.129962","20.98.147.156","192.168.1.126","TLSv1.3","286","Application Data"
"206","1.130047","192.168.1.126","20.98.147.156","TCP","54","49827  >  443 [ACK] Seq=491 Ack=6073 Win=262144 Len=0"
"207","1.178644","192.168.1.126","20.98.147.156","TLSv1.3","134","Change Cipher Spec, Application Data"
"208","1.180347","192.168.1.126","20.98.147.156","TLSv1.3","642","Application Data"
"209","1.181674","192.168.1.126","20.98.147.156","TCP","1494","49827  >  443 [ACK] Seq=1159 Ack=6073 Win=262144 Len=1440 [TCP PDU reassembled in 210]"
"210","1.181674","192.168.1.126","20.98.147.156","TLSv1.3","91","Application Data"
"211","1.193917","192.168.1.126","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"212","1.234886","fe80::89e8:542a:ae54:21b1","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"213","1.235125","192.168.1.126","224.0.0.22","IGMPv3","54","Membership Report / Leave group 224.0.0.252"
"214","1.235495","192.168.1.126","104.40.53.219","TCP","54","49822  >  443 [FIN, ACK] Seq=794 Ack=6721 Win=261632 Len=0"
"215","1.244658","fe80::89e8:542a:ae54:21b1","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"216","1.244934","192.168.1.126","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"217","1.245383","fe80::89e8:542a:ae54:21b1","ff02::1:3","LLMNR","95","Standard query 0x6862 ANY LAPTOP-O5TUAK8N"
"218","1.245496","192.168.1.126","224.0.0.252","LLMNR","75","Standard query 0x6862 ANY LAPTOP-O5TUAK8N"
"219","1.282379","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a00:1450:4028:804::2003","TCP","74","49825  >  443 [FIN, ACK] Seq=1896 Ack=6345 Win=64512 Len=0"
"220","1.282584","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a00:1450:4028:800::2003","TCP","74","49824  >  443 [FIN, ACK] Seq=1864 Ack=6346 Win=64512 Len=0"
"221","1.283010","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a00:1450:4028:806::200e","TCP","74","49823  >  443 [FIN, ACK] Seq=4447 Ack=28237 Win=65280 Len=0"
"222","1.286353","2a00:1450:4028:804::2003","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","74","443  >  49825 [FIN, ACK] Seq=6345 Ack=1897 Win=267776 Len=0"
"223","1.286427","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a00:1450:4028:804::2003","TCP","74","49825  >  443 [ACK] Seq=1897 Ack=6346 Win=64512 Len=0"
"224","1.286612","2a00:1450:4028:800::2003","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","74","443  >  49824 [FIN, ACK] Seq=6346 Ack=1865 Win=267776 Len=0"
"225","1.286648","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a00:1450:4028:800::2003","TCP","74","49824  >  443 [ACK] Seq=1865 Ack=6347 Win=64512 Len=0"
"226","1.287408","2a00:1450:4028:806::200e","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","74","443  >  49823 [FIN, ACK] Seq=28237 Ack=4448 Win=265472 Len=0"
"227","1.287454","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a00:1450:4028:806::200e","TCP","74","49823  >  443 [ACK] Seq=4448 Ack=28238 Win=65280 Len=0"
"228","1.343919","20.98.147.156","192.168.1.126","TLSv1.3","157","Application Data"
"229","1.344000","192.168.1.126","20.98.147.156","TCP","54","49827  >  443 [ACK] Seq=2636 Ack=6176 Win=261888 Len=0"
"230","1.346945","20.98.147.156","192.168.1.126","TCP","60","443  >  49827 [ACK] Seq=6176 Ack=2636 Win=4194560 Len=0"
"231","1.353759","20.98.147.156","192.168.1.126","TLSv1.3","292","Application Data"
"232","1.353794","192.168.1.126","20.98.147.156","TCP","54","49827  >  443 [ACK] Seq=2636 Ack=6414 Win=261632 Len=0"
"233","1.354942","192.168.1.126","20.98.147.156","TCP","54","49827  >  443 [FIN, ACK] Seq=2636 Ack=6414 Win=261632 Len=0"
"234","1.436904","104.40.53.219","192.168.1.126","TCP","60","443  >  49822 [ACK] Seq=6721 Ack=795 Win=4193536 Len=0"
"235","1.437193","104.40.53.219","192.168.1.126","TCP","60","443  >  49822 [FIN, ACK] Seq=6721 Ack=795 Win=4193536 Len=0"
"236","1.437243","192.168.1.126","104.40.53.219","TCP","54","49822  >  443 [ACK] Seq=795 Ack=6722 Win=261632 Len=0"
"237","1.477840","192.168.1.126","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"238","1.509597","192.168.1.126","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"239","1.520581","20.98.147.156","192.168.1.126","TCP","60","443  >  49827 [FIN, ACK] Seq=6414 Ack=2637 Win=4194560 Len=0"
"240","1.520656","192.168.1.126","20.98.147.156","TCP","54","49827  >  443 [ACK] Seq=2637 Ack=6415 Win=261632 Len=0"
"241","1.666673","fe80::89e8:542a:ae54:21b1","ff02::1:3","LLMNR","95","Standard query 0x6862 ANY LAPTOP-O5TUAK8N"
"242","1.666920","192.168.1.126","224.0.0.252","LLMNR","75","Standard query 0x6862 ANY LAPTOP-O5TUAK8N"
"243","1.730446","192.168.1.126","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"244","1.730594","fe80::89e8:542a:ae54:21b1","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"245","2.078448","fe80::89e8:542a:ae54:21b1","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"246","2.078591","192.168.1.126","224.0.0.22","IGMPv3","54","Membership Report / Leave group 224.0.0.252"
"247","2.078997","fe80::89e8:542a:ae54:21b1","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"248","2.079312","192.168.1.126","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"249","2.079899","fe80::89e8:542a:ae54:21b1","ff02::1:3","LLMNR","95","Standard query 0xcdae ANY LAPTOP-O5TUAK8N"
"250","2.080065","192.168.1.126","224.0.0.252","LLMNR","75","Standard query 0xcdae ANY LAPTOP-O5TUAK8N"
"251","2.152589","fe80::22b0:1ff:fedf:80f4","ff02::1:ff7d:602b","ICMPv6","86","Neighbor Solicitation for 2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b from 20:b0:01:df:80:f4"
"252","2.152826","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","fe80::22b0:1ff:fedf:80f4","ICMPv6","86","Neighbor Advertisement 2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b (sol, ovr) is at 10:51:07:67:0f:e8"
"253","2.236321","192.168.1.126","224.0.0.22","IGMPv3","54","Membership Report / Join group 224.0.0.252 for any sources"
"254","2.236421","fe80::89e8:542a:ae54:21b1","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"255","2.490157","fe80::89e8:542a:ae54:21b1","ff02::1:3","LLMNR","95","Standard query 0xcdae ANY LAPTOP-O5TUAK8N"
"256","2.490420","192.168.1.126","224.0.0.252","LLMNR","75","Standard query 0xcdae ANY LAPTOP-O5TUAK8N"
"257","2.811550","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a00:1450:400c:c00::bc","TCP","74","49826  >  5228 [FIN, ACK] Seq=2038 Ack=8346 Win=64768 Len=0"
"258","2.887378","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a0d:6fc2:4380:b300::1","DNS","95","Standard query 0xb149 A in.appcenter.ms"
"259","2.887848","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a0d:6fc2:4380:b300::1","DNS","95","Standard query 0xdd88 AAAA in.appcenter.ms"
"260","2.891694","2a0d:6fc2:4380:b300::1","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","DNS","242","Standard query response 0xb149 A in.appcenter.ms CNAME in-prod-pme-eastus2-ingestion-66ddb56a.trafficmanager.net CNAME in2-gw2-01-3d6c3051.eastus2.cloudapp.azure.com A 4.152.45.255"
"261","2.892332","2a0d:6fc2:4380:b300::1","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","DNS","302","Standard query response 0xdd88 AAAA in.appcenter.ms CNAME in-prod-pme-eastus2-ingestion-66ddb56a.trafficmanager.net CNAME in2-gw2-03-3d6c3051.eastus2.cloudapp.azure.com SOA ns1-06.azure-dns.com"
"262","2.893113","192.168.1.126","4.152.45.255","TCP","66","49828  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"263","3.074192","TechnicolorD_df:80:f4","Broadcast","ARP","60","Who has 192.168.1.126? Tell 192.168.1.1"
"264","3.074220","Intel_67:0f:e8","TechnicolorD_df:80:f4","ARP","42","192.168.1.126 is at 10:51:07:67:0f:e8"
"265","3.075970","4.152.45.255","192.168.1.126","TCP","66","443  >  49828 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1440 SACK_PERM WS=1024"
"266","3.076058","192.168.1.126","4.152.45.255","TCP","54","49828  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"267","3.079785","192.168.1.126","4.152.45.255","TLSv1.2","523","Client Hello (SNI=in.appcenter.ms)"
"268","3.125525","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a00:1450:400c:c00::bc","TCP","74","[TCP Retransmission] 49826  >  5228 [FIN, ACK] Seq=2038 Ack=8346 Win=64768 Len=0"
"269","3.176660","TechnicolorD_df:80:f4","Broadcast","ARP","60","Who has 192.168.1.211? Tell 192.168.1.1"
"270","3.181291","2a00:1450:400c:c00::bc","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","74","5228  >  49826 [RST] Seq=8346 Win=0 Len=0"
"271","3.205297","4.152.45.255","192.168.1.126","TCP","60","443  >  49828 [ACK] Seq=1 Ack=470 Win=64512 Len=0"
"272","3.236601","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a0d:6fc2:4380:b300::1","ICMPv6","86","Neighbor Solicitation for 2a0d:6fc2:4380:b300::1 from 10:51:07:67:0f:e8"
"273","3.237534","2a0d:6fc2:4380:b300::1","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","ICMPv6","78","Neighbor Advertisement 2a0d:6fc2:4380:b300::1 (rtr, sol)"
"274","3.274342","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a0d:6fc2:4380:b300::1","DNS","88","Standard query 0xda76 A wpad.lan"
"275","3.274595","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a0d:6fc2:4380:b300::1","DNS","88","Standard query 0xb761 AAAA wpad.lan"
"276","3.275419","2a0d:6fc2:4380:b300::1","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","DNS","88","Standard query response 0xda76 No such name A wpad.lan"
"277","3.275629","2a0d:6fc2:4380:b300::1","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","DNS","88","Standard query response 0xb761 No such name AAAA wpad.lan"
"278","3.297953","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a0d:6fc2:4380:b300::1","DNS","96","Standard query 0x39e3 AAAA mtalk.google.com"
"279","3.298369","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a0d:6fc2:4380:b300::1","DNS","96","Standard query 0xf829 A mtalk.google.com"
"280","3.298841","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a0d:6fc2:4380:b300::1","DNS","115","Standard query 0x24f7 AAAA optimizationguide-pa.googleapis.com"
"281","3.299192","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a0d:6fc2:4380:b300::1","DNS","115","Standard query 0xa538 A optimizationguide-pa.googleapis.com"
"282","3.299505","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a0d:6fc2:4380:b300::1","DNS","115","Standard query 0x63bf HTTPS optimizationguide-pa.googleapis.com"
"283","3.301111","2a0d:6fc2:4380:b300::1","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","DNS","163","Standard query response 0x39e3 AAAA mtalk.google.com CNAME mobile-gtalk.l.google.com AAAA 2a00:1450:400c:c00::bc"
"284","3.301111","2a0d:6fc2:4380:b300::1","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","DNS","151","Standard query response 0xf829 A mtalk.google.com CNAME mobile-gtalk.l.google.com A 142.250.110.188"
"285","3.302754","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a00:1450:400c:c00::bc","TCP","86","49829  >  5228 [SYN] Seq=0 Win=65535 Len=0 MSS=1400 WS=256 SACK_PERM"
"286","3.305420","2a0d:6fc2:4380:b300::1","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","DNS","227","Standard query response 0x24f7 AAAA optimizationguide-pa.googleapis.com AAAA 2a00:1450:4028:80a::200a AAAA 2a00:1450:4028:804::200a AAAA 2a00:1450:4028:800::200a AAAA 2a00:1450:4028:805::200a"
"287","3.305524","2a0d:6fc2:4380:b300::1","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","DNS","195","Standard query response 0xa538 A optimizationguide-pa.googleapis.com A 142.250.75.74 A 142.250.75.42 A 142.250.75.106 A 142.250.75.138 A 142.250.75.170"
"288","3.306058","2a0d:6fc2:4380:b300::1","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","DNS","175","Standard query response 0x63bf HTTPS optimizationguide-pa.googleapis.com SOA ns1.google.com"
"289","3.309807","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a00:1450:4028:80a::200a","TCP","86","49830  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1400 WS=256 SACK_PERM"
"290","3.314877","2a00:1450:4028:80a::200a","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","86","443  >  49830 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=256"
"291","3.314969","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a00:1450:4028:80a::200a","TCP","74","49830  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"292","3.315999","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a00:1450:4028:80a::200a","TCP","1474","49830  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1400 [TCP PDU reassembled in 293]"
"293","3.315999","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a00:1450:4028:80a::200a","TLSv1.3","451","Client Hello (SNI=optimizationguide-pa.googleapis.com)"
"294","3.322041","2a00:1450:4028:80a::200a","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","74","443  >  49830 [ACK] Seq=1 Ack=1401 Win=268032 Len=0"
"295","3.322041","2a00:1450:4028:80a::200a","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","74","443  >  49830 [ACK] Seq=1 Ack=1778 Win=267776 Len=0"
"296","3.359293","2a00:1450:400c:c00::bc","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","86","5228  >  49829 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=256"
"297","3.359367","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a00:1450:400c:c00::bc","TCP","74","49829  >  5228 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"298","3.360323","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a00:1450:400c:c00::bc","TCP","1474","49829  >  5228 [ACK] Seq=1 Ack=1 Win=65280 Len=1400 [TCP PDU reassembled in 299]"
"299","3.360323","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a00:1450:400c:c00::bc","TLSv1.3","437","Client Hello (SNI=mtalk.google.com)"
"300","3.375142","2a00:1450:4028:80a::200a","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","1294","Server Hello"
"301","3.375212","2a00:1450:4028:80a::200a","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","1294","Change Cipher Spec"
"302","3.375212","2a00:1450:4028:80a::200a","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1294","443  >  49830 [ACK] Seq=2441 Ack=1778 Win=267776 Len=1220 [TCP PDU reassembled in 305]"
"303","3.375241","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a00:1450:4028:80a::200a","TCP","74","49830  >  443 [ACK] Seq=1778 Ack=3661 Win=65280 Len=0"
"304","3.375591","2a00:1450:4028:80a::200a","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1294","443  >  49830 [PSH, ACK] Seq=3661 Ack=1778 Win=267776 Len=1220 [TCP PDU reassembled in 305]"
"305","3.375591","2a00:1450:4028:80a::200a","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","960","Application Data"
"306","3.375611","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a00:1450:4028:80a::200a","TCP","74","49830  >  443 [ACK] Seq=1778 Ack=5767 Win=65280 Len=0"
"307","3.378259","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a00:1450:4028:80a::200a","TLSv1.3","148","Change Cipher Spec, Application Data"
"308","3.378668","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a00:1450:4028:80a::200a","TLSv1.3","166","Application Data"
"309","3.378916","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a00:1450:4028:80a::200a","TLSv1.3","517","Application Data"
"310","3.378978","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a00:1450:4028:80a::200a","TLSv1.3","1027","Application Data"
"311","3.382518","2a00:1450:4028:80a::200a","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","74","443  >  49830 [ACK] Seq=5767 Ack=1852 Win=267776 Len=0"
"312","3.383088","2a00:1450:4028:80a::200a","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","1074","Application Data, Application Data"
"313","3.383459","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2a00:1450:4028:80a::200a","TLSv1.3","105","Application Data"
"314","3.383774","2a00:1450:4028:80a::200a","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","105","Application Data"
