"No.","Time","Source","Destination","Protocol","Length","Info"
"1685","8.878875","185.15.59.224","192.168.0.222","TLSv1.3","219","Application Data"
"1686","8.878875","185.15.59.224","192.168.0.222","TCP","54","443  >  53882 [ACK] Seq=68191 Ack=3396 Win=42496 Len=0"
"1687","8.879048","192.168.0.222","185.15.59.224","TCP","54","53882  >  443 [ACK] Seq=3396 Ack=69651 Win=132352 Len=0"
"1688","8.879882","185.15.59.224","192.168.0.222","TLSv1.3","828","Application Data"
"1689","8.880014","192.168.0.222","185.15.59.224","TCP","54","53882  >  443 [ACK] Seq=3396 Ack=70590 Win=131328 Len=0"
"1690","8.884111","185.15.59.240","192.168.0.222","TCP","66","443  >  53883 [SYN, ACK] Seq=0 Ack=1 Win=42340 Len=0 MSS=1440 SACK_PERM WS=512"
"1691","8.884342","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=1 Ack=1 Win=132352 Len=0"
"1692","8.886036","192.168.0.222","185.15.59.240","TCP","1494","53883  >  443 [ACK] Seq=1 Ack=1 Win=132352 Len=1440 [TCP PDU reassembled in 1693]"
"1693","8.886036","192.168.0.222","185.15.59.240","TLSv1.3","408","Client Hello (SNI=upload.wikimedia.org)"
"1694","8.903581","142.250.75.100","192.168.0.222","HTTP3","275","Protected Payload (KP0), PKN: 171, STREAM(11), STREAM(76), HEADERS: 204 No Content"
"1695","8.903581","142.250.75.100","192.168.0.222","QUIC","65","Protected Payload (KP0), PKN: 172, STREAM(76)"
"1696","8.905744","192.168.0.222","142.250.75.100","HTTP3","79","Protected Payload (KP0), DCID=e68a4a021a2f4af5, PKN: 108, ACK, STREAM(6)"
"1697","8.910639","142.250.75.100","192.168.0.222","QUIC","68","Protected Payload (KP0), PKN: 173, ACK"
"1698","8.949840","185.15.59.240","192.168.0.222","TCP","54","443  >  53883 [ACK] Seq=1 Ack=1795 Win=41472 Len=0"
"1699","8.950403","185.15.59.240","192.168.0.222","TLSv1.3","1514","Server Hello, Change Cipher Spec, Encrypted Extensions"
"1700","8.950403","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [PSH, ACK] Seq=1461 Ack=1795 Win=42496 Len=1460 [TCP PDU reassembled in 1701]"
"1701","8.950403","185.15.59.240","192.168.0.222","TLSv1.3","1007","Certificate, Certificate Verify, Finished"
"1702","8.950511","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=1795 Ack=2921 Win=132352 Len=0"
"1703","8.955561","192.168.0.222","185.15.59.240","TLSv1.3","118","Change Cipher Spec, Finished"
"1704","8.955644","192.168.0.222","185.15.59.240","HTTP2","146","Magic, SETTINGS[0], WINDOW_UPDATE[0]"
"1705","8.955737","192.168.0.222","185.15.59.240","HTTP2","616","HEADERS[1]: GET /wikipedia/commons/thumb/3/3f/Trumpeldor_in_captivity.jpg/180px-Trumpeldor_in_captivity.jpg"
"1706","9.020700","185.15.59.240","192.168.0.222","TLSv1.3","325","New Session Ticket"
"1707","9.020700","185.15.59.240","192.168.0.222","TLSv1.3","325","New Session Ticket"
"1708","9.020700","185.15.59.240","192.168.0.222","HTTP2","106","SETTINGS[0], SETTINGS[0]"
"1709","9.020700","185.15.59.240","192.168.0.222","HTTP2","936","HEADERS[1]: 304 Not Modified"
"1710","9.020938","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=2513 Ack=4416 Win=132352 Len=0"
"1711","9.021005","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=2513 Ack=5350 Win=131328 Len=0"
"1712","9.021578","192.168.0.222","185.15.59.240","HTTP2","85","SETTINGS[0]"
"1713","9.068507","192.168.0.222","185.15.59.224","HTTP2","166","HEADERS[11]: GET /w/index.php?title=MediaWiki:Mainpage.js&action=raw&ctype=text/javascript"
"1714","9.068586","192.168.0.222","185.15.59.224","HTTP2","198","HEADERS[13]: GET /w/index.php?title=MediaWiki:Portals.js&action=raw&ctype=text/javascript"
"1715","9.068609","192.168.0.222","185.15.59.224","HTTP2","167","HEADERS[15]: GET /w/index.php?title=MediaWiki:Autopurge.js&action=raw&ctype=text/javascript"
"1716","9.068620","192.168.0.222","185.15.59.224","HTTP2","165","HEADERS[17]: GET /w/index.php?title=MediaWiki:Navtip.js&action=raw&ctype=text/javascript"
"1717","9.125524","185.15.59.240","192.168.0.222","TCP","54","443  >  53883 [ACK] Seq=5350 Ack=2544 Win=42496 Len=0"
"1718","9.131472","185.15.59.224","192.168.0.222","TLSv1.3","1160","Application Data"
"1719","9.131472","185.15.59.224","192.168.0.222","TCP","54","443  >  53882 [ACK] Seq=70590 Ack=3876 Win=42496 Len=0"
"1720","9.132562","185.15.59.224","192.168.0.222","TLSv1.3","1462","Application Data"
"1721","9.132562","185.15.59.224","192.168.0.222","TLSv1.3","1063","[TCP Previous segment not captured] , Continuation Data"
"1722","9.132562","185.15.59.224","192.168.0.222","TCP","1514","[TCP Out-Of-Order] 443  >  53882 [ACK] Seq=73104 Ack=3876 Win=42496 Len=1460"
"1723","9.132637","192.168.0.222","185.15.59.224","TCP","54","53882  >  443 [ACK] Seq=3876 Ack=73104 Win=132352 Len=0"
"1724","9.132695","192.168.0.222","185.15.59.224","TCP","66","[TCP Dup ACK 1723#1] 53882  >  443 [ACK] Seq=3876 Ack=73104 Win=132352 Len=0 SLE=74564 SRE=75573"
"1725","9.132710","192.168.0.222","185.15.59.224","TCP","54","53882  >  443 [ACK] Seq=3876 Ack=75573 Win=132352 Len=0"
"1726","9.133421","185.15.59.224","192.168.0.222","TLSv1.3","293","[TCP Previous segment not captured] , Continuation Data"
"1727","9.133421","185.15.59.224","192.168.0.222","TCP","1514","[TCP Out-Of-Order] 443  >  53882 [ACK] Seq=75573 Ack=3876 Win=42496 Len=1460"
"1728","9.133588","192.168.0.222","185.15.59.224","TCP","66","[TCP Dup ACK 1725#1] 53882  >  443 [ACK] Seq=3876 Ack=75573 Win=132352 Len=0 SLE=77033 SRE=77272"
"1729","9.133652","192.168.0.222","185.15.59.224","TCP","54","53882  >  443 [ACK] Seq=3876 Ack=77272 Win=132352 Len=0"
"1730","9.146154","192.168.0.222","185.15.59.224","HTTP2","261","HEADERS[19]: GET /wiki/%D7%AA%D7%91%D7%A0%D7%99%D7%AA:%D7%A4%D7%95%D7%A8%D7%98%D7%9C%D7%99%D7%9D_%D7%9E%D7%AA%D7%97%D7%9C%D7%A4%D7%99%D7%9D?action=raw"
"1731","9.317754","185.15.59.224","192.168.0.222","TCP","60","443  >  53882 [ACK] Seq=77272 Ack=4083 Win=42496 Len=0"
"1732","9.392092","192.168.0.222","134.224.240.216","TLSv1.2","84","Application Data"
"1733","9.451688","192.168.0.222","185.15.59.224","HTTP2","317","HEADERS[21]: GET /api/rest_v1/page/summary/%D7%94%D7%A1%D7%9B%D7%9D_%D7%94%D7%A9%D7%9C%D7%95%D7%9D_%D7%91%D7%99%D7%9F_%D7%99%D7%A9%D7%A8%D7%90%D7%9C_%D7%9C%D7%9E%D7%A6%D7%A8%D7%99%D7%9D"
"1734","9.491876","185.15.59.224","192.168.0.222","TCP","1514","443  >  53882 [ACK] Seq=77272 Ack=4083 Win=42496 Len=1460 [TCP PDU reassembled in 1735]"
"1735","9.491876","185.15.59.224","192.168.0.222","TLSv1.3","1475","Application Data"
"1736","9.492053","192.168.0.222","185.15.59.224","TCP","54","53882  >  443 [ACK] Seq=4346 Ack=78732 Win=132352 Len=0"
"1737","9.492142","192.168.0.222","185.15.59.224","TCP","54","53882  >  443 [ACK] Seq=4346 Ack=80153 Win=130816 Len=0"
"1738","9.511014","192.168.0.222","185.15.59.240","HTTP2","154","HEADERS[3]: GET /wikipedia/commons/thumb/3/30/P_humour.png/60px-P_humour.png"
"1739","9.511073","192.168.0.222","185.15.59.240","HTTP2","131","HEADERS[5]: GET /wikipedia/he/7/72/P_christ.png"
"1740","9.511085","192.168.0.222","185.15.59.240","HTTP2","165","HEADERS[7]: GET /wikipedia/commons/thumb/c/c2/P-icon-israeli-art.png/60px-P-icon-israeli-art.png"
"1741","9.511095","192.168.0.222","185.15.59.240","HTTP2","160","HEADERS[9]: GET /wikipedia/commons/thumb/2/2e/P_Architecture.png/60px-P_Architecture.png"
"1742","9.514319","185.15.59.224","192.168.0.222","TCP","60","443  >  53882 [ACK] Seq=80153 Ack=4346 Win=42496 Len=0"
"1743","9.514319","185.15.59.224","192.168.0.222","TCP","1514","443  >  53882 [ACK] Seq=80153 Ack=4346 Win=42496 Len=1460 [TCP PDU reassembled in 1744]"
"1744","9.514319","185.15.59.224","192.168.0.222","TLSv1.3","1038","Application Data"
"1745","9.514452","192.168.0.222","185.15.59.224","TCP","54","53882  >  443 [ACK] Seq=4346 Ack=82597 Win=132352 Len=0"
"1746","9.573884","185.15.59.240","192.168.0.222","TCP","54","443  >  53883 [ACK] Seq=5350 Ack=2644 Win=42496 Len=0"
"1747","9.573884","185.15.59.240","192.168.0.222","TCP","54","443  >  53883 [ACK] Seq=5350 Ack=2721 Win=42496 Len=0"
"1748","9.573884","185.15.59.240","192.168.0.222","TCP","54","443  >  53883 [ACK] Seq=5350 Ack=2832 Win=42496 Len=0"
"1749","9.573884","185.15.59.240","192.168.0.222","TCP","54","443  >  53883 [ACK] Seq=5350 Ack=2938 Win=42496 Len=0"
"1750","9.573884","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [ACK] Seq=5350 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1757]"
"1751","9.574678","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [PSH, ACK] Seq=6810 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1757]"
"1752","9.574678","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [ACK] Seq=8270 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1757]"
"1753","9.574678","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [PSH, ACK] Seq=9730 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1757]"
"1754","9.574678","134.224.240.216","192.168.0.222","TCP","54","443  >  53455 [ACK] Seq=1 Ack=31 Win=9 Len=0"
"1755","9.574885","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=2938 Ack=8270 Win=132352 Len=0"
"1756","9.574984","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=2938 Ack=11190 Win=132352 Len=0"
"1757","9.578797","185.15.59.240","192.168.0.222","HTTP2","1446","HEADERS[3]: 200 OK, DATA[3] (PNG)"
"1758","9.582209","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [ACK] Seq=12582 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1773]"
"1759","9.582209","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [PSH, ACK] Seq=14042 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1773]"
"1760","9.582381","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=2938 Ack=14042 Win=132352 Len=0"
"1761","9.591746","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [ACK] Seq=15502 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1773]"
"1762","9.591746","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [PSH, ACK] Seq=16962 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1773]"
"1763","9.591746","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [ACK] Seq=18422 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1773]"
"1764","9.591746","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [PSH, ACK] Seq=19882 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1773]"
"1765","9.591863","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=2938 Ack=16962 Win=132352 Len=0"
"1766","9.591947","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=2938 Ack=19882 Win=132352 Len=0"
"1767","9.594305","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [ACK] Seq=21342 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1773]"
"1768","9.594305","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [PSH, ACK] Seq=22802 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1773]"
"1769","9.594410","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=2938 Ack=22802 Win=132352 Len=0"
"1770","9.598526","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [ACK] Seq=24262 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1773]"
"1771","9.598526","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [PSH, ACK] Seq=25722 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1773]"
"1772","9.598646","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=2938 Ack=25722 Win=132352 Len=0"
"1773","9.602972","185.15.59.240","192.168.0.222","HTTP2","1514","HEADERS[5]: 200 OK, DATA[5], HEADERS[7]: 200 OK"
"1774","9.602972","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [PSH, ACK] Seq=28642 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1779]"
"1775","9.603096","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=2938 Ack=28642 Win=132352 Len=0"
"1776","9.637308","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [ACK] Seq=30102 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1779]"
"1777","9.637308","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [PSH, ACK] Seq=31562 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1779]"
"1778","9.637473","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=2938 Ack=31562 Win=132352 Len=0"
"1779","9.639415","185.15.59.240","192.168.0.222","HTTP2","1514","DATA[7] (PNG), HEADERS[9]: 200 OK"
"1780","9.639415","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [PSH, ACK] Seq=34482 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1786]"
"1781","9.639544","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=2938 Ack=34482 Win=132352 Len=0"
"1782","9.643537","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [ACK] Seq=35942 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1786]"
"1783","9.643537","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [PSH, ACK] Seq=37402 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1786]"
"1784","9.643723","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=2938 Ack=37402 Win=132352 Len=0"
"1785","9.647742","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [ACK] Seq=38862 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1786]"
"1786","9.647742","185.15.59.240","192.168.0.222","HTTP2","1514","DATA[9] (PNG)"
"1787","9.647867","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=2938 Ack=40322 Win=132352 Len=0"
"1788","9.652933","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [ACK] Seq=41782 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1802]"
"1789","9.652933","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [PSH, ACK] Seq=43242 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1802]"
"1790","9.653060","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=2938 Ack=43242 Win=132352 Len=0"
"1791","9.657430","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [ACK] Seq=44702 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1802]"
"1792","9.657430","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [PSH, ACK] Seq=46162 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1802]"
"1793","9.657592","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=2938 Ack=46162 Win=132352 Len=0"
"1794","9.661789","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [ACK] Seq=47622 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1802]"
"1795","9.661789","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [PSH, ACK] Seq=49082 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1802]"
"1796","9.661945","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=2938 Ack=49082 Win=132352 Len=0"
"1797","9.663646","192.168.0.222","185.15.59.224","HTTP2","171","HEADERS[23]: GET /api/rest_v1/page/summary/%D7%90%D7%A8%D7%A5_%D7%99%D7%A9%D7%A8%D7%90%D7%9C"
"1798","9.665918","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [ACK] Seq=50542 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1802]"
"1799","9.665964","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=2938 Ack=52002 Win=132352 Len=0"
"1800","9.666981","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [PSH, ACK] Seq=52002 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1802]"
"1801","9.670217","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [ACK] Seq=53462 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1802]"
"1802","9.670217","185.15.59.240","192.168.0.222","HTTP2","1514","DATA[5]"
"1803","9.670277","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=2938 Ack=54922 Win=132352 Len=0"
"1804","9.674511","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [ACK] Seq=56382 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1819]"
"1805","9.674511","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [PSH, ACK] Seq=57842 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1819]"
"1806","9.674633","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=2938 Ack=57842 Win=132352 Len=0"
"1807","9.678672","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [ACK] Seq=59302 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1819]"
"1808","9.678672","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [PSH, ACK] Seq=60762 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1819]"
"1809","9.678796","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=2938 Ack=60762 Win=132352 Len=0"
"1810","9.682894","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [ACK] Seq=62222 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1819]"
"1811","9.682894","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [PSH, ACK] Seq=63682 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1819]"
"1812","9.683016","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=2938 Ack=63682 Win=132352 Len=0"
"1813","9.687474","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [ACK] Seq=65142 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1819]"
"1814","9.687474","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [PSH, ACK] Seq=66602 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1819]"
"1815","9.687598","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=2938 Ack=66602 Win=132352 Len=0"
"1816","9.690563","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [ACK] Seq=68062 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1819]"
"1817","9.690563","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [PSH, ACK] Seq=69522 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1819]"
"1818","9.690707","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=2938 Ack=69522 Win=132352 Len=0"
"1819","9.694847","185.15.59.240","192.168.0.222","HTTP2","1514","DATA[5]"
"1820","9.694847","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [PSH, ACK] Seq=72442 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1834]"
"1821","9.695016","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=2938 Ack=72442 Win=132352 Len=0"
"1822","9.700119","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [ACK] Seq=73902 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1834]"
"1823","9.700119","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [PSH, ACK] Seq=75362 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1834]"
"1824","9.700243","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=2938 Ack=75362 Win=132352 Len=0"
"1825","9.701272","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [ACK] Seq=76822 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1834]"
"1826","9.701272","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [PSH, ACK] Seq=78282 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1834]"
"1827","9.701391","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=2938 Ack=78282 Win=132352 Len=0"
"1828","9.704336","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [ACK] Seq=79742 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1834]"
"1829","9.704336","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [PSH, ACK] Seq=81202 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1834]"
"1830","9.704457","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=2938 Ack=81202 Win=132352 Len=0"
"1831","9.706426","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [ACK] Seq=82662 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1834]"
"1832","9.706426","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [PSH, ACK] Seq=84122 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1834]"
"1833","9.706475","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=2938 Ack=84122 Win=132352 Len=0"
"1834","9.709629","185.15.59.240","192.168.0.222","HTTP2","1514","DATA[5]"
"1835","9.709629","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [PSH, ACK] Seq=87042 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1850]"
"1836","9.709787","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=2938 Ack=87042 Win=132352 Len=0"
"1837","9.711772","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [ACK] Seq=88502 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1850]"
"1838","9.711772","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [PSH, ACK] Seq=89962 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1850]"
"1839","9.711907","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=2938 Ack=89962 Win=132352 Len=0"
"1840","9.713812","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [ACK] Seq=91422 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1850]"
"1841","9.713812","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [PSH, ACK] Seq=92882 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1850]"
"1842","9.714017","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=2938 Ack=92882 Win=132352 Len=0"
"1843","9.716967","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [ACK] Seq=94342 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1850]"
"1844","9.716967","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [PSH, ACK] Seq=95802 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1850]"
"1845","9.717100","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=2938 Ack=95802 Win=132352 Len=0"
"1846","9.719095","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [ACK] Seq=97262 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1850]"
"1847","9.719095","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [PSH, ACK] Seq=98722 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1850]"
"1848","9.719216","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=2938 Ack=98722 Win=132352 Len=0"
"1849","9.722803","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [ACK] Seq=100182 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1850]"
"1850","9.722803","185.15.59.240","192.168.0.222","HTTP2","1514","DATA[5]"
"1851","9.722932","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=2938 Ack=101642 Win=132352 Len=0"
"1852","9.724434","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [ACK] Seq=103102 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1869]"
"1853","9.724434","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [PSH, ACK] Seq=104562 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1869]"
"1854","9.724570","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=2938 Ack=104562 Win=132352 Len=0"
"1855","9.725966","185.15.59.224","192.168.0.222","TLSv1.3","1185","[TCP Previous segment not captured] , Continuation Data"
"1856","9.725966","185.15.59.224","192.168.0.222","TCP","1514","[TCP Out-Of-Order] 443  >  53882 [ACK] Seq=82597 Ack=4463 Win=42496 Len=1460"
"1857","9.726120","192.168.0.222","185.15.59.224","TCP","66","[TCP Dup ACK 1745#1] 53882  >  443 [ACK] Seq=4463 Ack=82597 Win=132352 Len=0 SLE=84057 SRE=85188"
"1858","9.726211","192.168.0.222","185.15.59.224","TCP","54","53882  >  443 [ACK] Seq=4463 Ack=85188 Win=132352 Len=0"
"1859","9.726434","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [ACK] Seq=106022 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1869]"
"1860","9.726434","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [PSH, ACK] Seq=107482 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1869]"
"1861","9.726569","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=2938 Ack=107482 Win=132352 Len=0"
"1862","9.729790","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [ACK] Seq=108942 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1869]"
"1863","9.729790","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [PSH, ACK] Seq=110402 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1869]"
"1864","9.729946","192.168.0.222","185.15.59.240","TCP","54","53883  >  443 [ACK] Seq=2938 Ack=110402 Win=132352 Len=0"
"1865","9.731823","185.15.59.240","192.168.0.222","TCP","1514","443  >  53883 [ACK] Seq=111862 Ack=2938 Win=42496 Len=1460 [TCP PDU reassembled in 1869]"
